ID,추석까지 남은 기간(주),쇼핑몰 구분,가격(원),프로모션 여부,도시 유형,지역 유형,쇼핑몰 유형,선물 유형,수요량
TRAIN_4343,0,쇼핑몰 66,113000,0,도시 16,지역 1,쇼핑몰 유형 2,건강가득홍삼선물세트,68
TRAIN_4344,2,쇼핑몰 52,79000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄견과선물세트,42
TRAIN_4345,2,쇼핑몰 5,43000,0,도시 5,지역 4,쇼핑몰 유형 1,특선스팸선물세트,69
TRAIN_4346,2,쇼핑몰 55,113000,0,도시 5,지역 4,쇼핑몰 유형 2,명품샤인머스캣선물세트,649
TRAIN_4347,1,쇼핑몰 29,169000,0,도시 24,지역 1,쇼핑몰 유형 3,프리미엄종합스팸선물세트,27
TRAIN_4348,0,쇼핑몰 63,225000,0,도시 16,지역 3,쇼핑몰 유형 2,고급한과선물세트,53
TRAIN_4349,2,쇼핑몰 24,169000,0,도시 21,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,15
TRAIN_4350,1,쇼핑몰 5,133000,0,도시 5,지역 4,쇼핑몰 유형 1,감동스팸선물세트,67
TRAIN_4351,2,쇼핑몰 30,80000,0,도시 5,지역 4,쇼핑몰 유형 2,알찬스팸선물세트,69
TRAIN_4352,1,쇼핑몰 38,206000,0,도시 16,지역 1,쇼핑몰 유형 2,자연산프리미엄버섯선물세트,15
TRAIN_4353,2,쇼핑몰 11,305000,0,도시 5,지역 4,쇼핑몰 유형 3,유기농송이버섯선물세트,176
TRAIN_4354,2,쇼핑몰 45,211000,0,도시 14,지역 4,쇼핑몰 유형 1,한과종합선물세트,54
TRAIN_4355,1,쇼핑몰 53,73000,0,도시 16,지역 1,쇼핑몰 유형 3,알찬스팸선물세트,581
TRAIN_4356,1,쇼핑몰 38,74000,0,도시 16,지역 1,쇼핑몰 유형 2,최적의선택스팸선물세트,406
TRAIN_4357,0,쇼핑몰 14,64000,0,도시 13,지역 1,쇼핑몰 유형 1,프리미엄견과선물세트,243
TRAIN_4358,1,쇼핑몰 76,161000,0,도시 16,지역 1,쇼핑몰 유형 1,프리미엄특선스팸선물세트,257
TRAIN_4359,2,쇼핑몰 8,146000,0,도시 8,지역 1,쇼핑몰 유형 3,프리미엄종합스팸선물세트,404
TRAIN_4360,1,쇼핑몰 53,224000,0,도시 16,지역 1,쇼핑몰 유형 3,프리미엄한과선물세트,121
TRAIN_4361,1,쇼핑몰 28,111000,0,도시 23,지역 1,쇼핑몰 유형 1,특별한선택스팸선물세트,798
TRAIN_4362,1,쇼핑몰 17,107000,0,도시 15,지역 3,쇼핑몰 유형 1,특별한선택스팸선물세트,378
TRAIN_4363,0,쇼핑몰 76,73000,1,도시 16,지역 1,쇼핑몰 유형 1,알찬스팸선물세트,501
TRAIN_4364,0,쇼핑몰 2,146000,0,도시 2,지역 2,쇼핑몰 유형 3,고당도샤인머스캣선물세트,431
TRAIN_4365,2,쇼핑몰 56,242000,0,도시 16,지역 4,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,53
TRAIN_4366,2,쇼핑몰 3,69000,0,도시 3,지역 1,쇼핑몰 유형 1,건강담은견과류선물세트,67
TRAIN_4367,2,쇼핑몰 49,122000,0,도시 16,지역 3,쇼핑몰 유형 2,자연산새우선물세트,945
TRAIN_4368,2,쇼핑몰 50,339000,0,도시 16,지역 3,쇼핑몰 유형 1,명품한우선물세트,54
TRAIN_4369,1,쇼핑몰 24,141000,0,도시 21,지역 1,쇼핑몰 유형 1,감동스팸선물세트,54
TRAIN_4370,1,쇼핑몰 37,131000,0,도시 16,지역 3,쇼핑몰 유형 1,두번구운돌김선물세트,13
TRAIN_4371,0,쇼핑몰 6,70000,0,도시 6,지역 1,쇼핑몰 유형 3,특선스페셜스팸선물세트,94
TRAIN_4372,2,쇼핑몰 56,131000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄왕곶감선물세트,527
TRAIN_4373,1,쇼핑몰 29,198000,0,도시 24,지역 1,쇼핑몰 유형 3,건강가득버섯선물세트,28
TRAIN_4374,1,쇼핑몰 64,133000,0,도시 6,지역 1,쇼핑몰 유형 3,손질새우선물세트,1242
TRAIN_4375,2,쇼핑몰 3,73000,0,도시 3,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,135
TRAIN_4376,0,쇼핑몰 38,112000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄올리브유선물세트,14
TRAIN_4377,1,쇼핑몰 19,220000,1,도시 17,지역 1,쇼핑몰 유형 3,자연산생송이버섯선물세트,755
TRAIN_4378,2,쇼핑몰 16,136000,0,도시 14,지역 4,쇼핑몰 유형 3,감동스팸선물세트,53
TRAIN_4379,1,쇼핑몰 73,72000,0,도시 16,지역 8,쇼핑몰 유형 1,알찬스팸선물세트,594
TRAIN_4380,1,쇼핑몰 27,118000,0,도시 5,지역 4,쇼핑몰 유형 2,상주반건시곶감선물세트,149
TRAIN_4381,1,쇼핑몰 29,220000,1,도시 24,지역 1,쇼핑몰 유형 3,최고급송이버섯선물세트,1080
TRAIN_4382,0,쇼핑몰 10,136000,0,도시 10,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,297
TRAIN_4383,0,쇼핑몰 13,70000,1,도시 12,지역 3,쇼핑몰 유형 1,알찬스팸선물세트,109
TRAIN_4384,2,쇼핑몰 58,85000,0,도시 16,지역 1,쇼핑몰 유형 1,최적의선택스팸선물세트,405
TRAIN_4385,2,쇼핑몰 33,334000,0,도시 16,지역 2,쇼핑몰 유형 1,자연산생송이버섯선물세트,68
TRAIN_4386,1,쇼핑몰 63,132000,0,도시 16,지역 3,쇼핑몰 유형 2,재래김특선세트,123
TRAIN_4387,0,쇼핑몰 39,136000,0,도시 24,지역 1,쇼핑몰 유형 1,두번구운돌김선물세트,28
TRAIN_4388,2,쇼핑몰 58,278000,0,도시 16,지역 1,쇼핑몰 유형 1,영광굴비선물세트,28
TRAIN_4389,1,쇼핑몰 4,280000,0,도시 4,지역 3,쇼핑몰 유형 1,보리굴비프리미엄선물세트,135
TRAIN_4390,1,쇼핑몰 7,136000,0,도시 7,지역 1,쇼핑몰 유형 1,명품맛김선물세트,107
TRAIN_4391,2,쇼핑몰 1,113000,0,도시 1,지역 1,쇼핑몰 유형 2,특별한선택스팸선물세트,163
TRAIN_4392,2,쇼핑몰 7,212000,0,도시 7,지역 1,쇼핑몰 유형 1,명절혼합과일선물세트,26
TRAIN_4393,0,쇼핑몰 2,230000,0,도시 2,지역 2,쇼핑몰 유형 3,유기농과일선물세트,67
TRAIN_4394,2,쇼핑몰 4,306000,0,도시 4,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,134
TRAIN_4395,1,쇼핑몰 19,277000,0,도시 17,지역 1,쇼핑몰 유형 3,보리굴비프리미엄선물세트,53
TRAIN_4396,2,쇼핑몰 27,306000,0,도시 5,지역 4,쇼핑몰 유형 2,자연산생송이버섯선물세트,14
TRAIN_4397,2,쇼핑몰 31,225000,0,도시 16,지역 3,쇼핑몰 유형 3,프리미엄한과선물세트,123
TRAIN_4398,0,쇼핑몰 43,112000,0,도시 5,지역 4,쇼핑몰 유형 1,스페셜올리브유선물세트,177
TRAIN_4399,2,쇼핑몰 5,142000,0,도시 5,지역 4,쇼핑몰 유형 1,프리미엄특선스팸선물세트,81
TRAIN_4400,2,쇼핑몰 25,131000,0,도시 22,지역 4,쇼핑몰 유형 3,두번구운돌김선물세트,27
TRAIN_4401,2,쇼핑몰 55,340000,0,도시 5,지역 4,쇼핑몰 유형 2,명품한우선물세트,14
TRAIN_4402,1,쇼핑몰 17,134000,0,도시 15,지역 3,쇼핑몰 유형 1,감동스팸선물세트,94
TRAIN_4403,1,쇼핑몰 16,38000,0,도시 14,지역 4,쇼핑몰 유형 3,특선스팸선물세트,15
TRAIN_4404,0,쇼핑몰 5,118000,0,도시 5,지역 4,쇼핑몰 유형 1,상주반건시곶감선물세트,163
TRAIN_4405,1,쇼핑몰 49,212000,0,도시 16,지역 3,쇼핑몰 유형 2,블랙타이거새우선물세트,339
TRAIN_4406,2,쇼핑몰 72,198000,0,도시 21,지역 1,쇼핑몰 유형 1,건강가득버섯선물세트,40
TRAIN_4407,2,쇼핑몰 75,131000,0,도시 16,지역 4,쇼핑몰 유형 3,두번구운돌김선물세트,150
TRAIN_4408,1,쇼핑몰 1,278000,0,도시 1,지역 1,쇼핑몰 유형 2,영광굴비선물세트,15
TRAIN_4409,0,쇼핑몰 24,225000,0,도시 21,지역 1,쇼핑몰 유형 1,프리미엄한과선물세트,81
TRAIN_4410,0,쇼핑몰 14,76000,0,도시 13,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,257
TRAIN_4411,2,쇼핑몰 1,184000,0,도시 1,지역 1,쇼핑몰 유형 2,한과종합선물세트,13
TRAIN_4412,1,쇼핑몰 56,136000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,297
TRAIN_4413,1,쇼핑몰 25,118000,0,도시 22,지역 4,쇼핑몰 유형 3,상주반건시곶감선물세트,176
TRAIN_4414,1,쇼핑몰 7,142000,0,도시 7,지역 1,쇼핑몰 유형 1,프리미엄왕곶감선물세트,258
TRAIN_4415,0,쇼핑몰 63,136000,0,도시 16,지역 3,쇼핑몰 유형 2,감동스팸선물세트,13
TRAIN_4416,1,쇼핑몰 54,216000,0,도시 16,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,690
TRAIN_4417,0,쇼핑몰 16,152000,0,도시 14,지역 4,쇼핑몰 유형 3,프리미엄종합스팸선물세트,14
TRAIN_4418,1,쇼핑몰 51,112000,0,도시 6,지역 1,쇼핑몰 유형 1,스페셜올리브유선물세트,96
TRAIN_4419,1,쇼핑몰 1,68000,0,도시 1,지역 1,쇼핑몰 유형 2,실속스팸선물세트,243
TRAIN_4420,2,쇼핑몰 64,225000,0,도시 6,지역 1,쇼핑몰 유형 3,고급한과선물세트,285
TRAIN_4421,1,쇼핑몰 49,42000,0,도시 16,지역 3,쇼핑몰 유형 2,행복스팸선물세트,256
TRAIN_4422,1,쇼핑몰 22,136000,0,도시 20,지역 4,쇼핑몰 유형 2,감동스팸선물세트,27
TRAIN_4423,2,쇼핑몰 76,112000,0,도시 16,지역 1,쇼핑몰 유형 1,스페셜올리브유선물세트,311
TRAIN_4424,2,쇼핑몰 25,306000,0,도시 22,지역 4,쇼핑몰 유형 3,자연산생송이버섯선물세트,121
TRAIN_4425,2,쇼핑몰 74,68000,0,도시 16,지역 2,쇼핑몰 유형 2,스팸안심특선,108
TRAIN_4426,2,쇼핑몰 30,306000,0,도시 5,지역 4,쇼핑몰 유형 2,유기농송이버섯선물세트,42
TRAIN_4427,0,쇼핑몰 2,113000,0,도시 2,지역 2,쇼핑몰 유형 3,발효홍삼선물세트,202
TRAIN_4428,2,쇼핑몰 6,143000,0,도시 6,지역 1,쇼핑몰 유형 3,프리미엄왕곶감선물세트,1120
TRAIN_4429,2,쇼핑몰 28,334000,0,도시 23,지역 1,쇼핑몰 유형 1,자연산생송이버섯선물세트,27
TRAIN_4430,2,쇼핑몰 68,131000,0,도시 16,지역 4,쇼핑몰 유형 1,명품반건시곶감선물세트,312
TRAIN_4431,2,쇼핑몰 16,277000,0,도시 14,지역 4,쇼핑몰 유형 3,명품굴비선물세트,82
TRAIN_4432,1,쇼핑몰 43,278000,0,도시 5,지역 4,쇼핑몰 유형 1,명품굴비선물세트,135
TRAIN_4433,1,쇼핑몰 49,278000,0,도시 16,지역 3,쇼핑몰 유형 2,명품굴비선물세트,15
TRAIN_4434,1,쇼핑몰 68,133000,0,도시 16,지역 4,쇼핑몰 유형 1,감동스팸선물세트,69
TRAIN_4435,0,쇼핑몰 33,225000,0,도시 16,지역 2,쇼핑몰 유형 1,프리미엄한과선물세트,68
TRAIN_4436,2,쇼핑몰 30,225000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄한과선물세트,94
TRAIN_4437,1,쇼핑몰 5,220000,1,도시 5,지역 4,쇼핑몰 유형 1,자연산생송이버섯선물세트,459
TRAIN_4438,2,쇼핑몰 77,128000,0,도시 16,지역 3,쇼핑몰 유형 1,손질새우선물세트,312
TRAIN_4439,1,쇼핑몰 77,145000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄왕곶감선물세트,377
TRAIN_4440,1,쇼핑몰 2,144000,0,도시 2,지역 2,쇼핑몰 유형 3,감동스팸선물세트,123
TRAIN_4441,0,쇼핑몰 53,136000,0,도시 16,지역 1,쇼핑몰 유형 3,두번구운돌김선물세트,202
TRAIN_4442,2,쇼핑몰 72,68000,0,도시 21,지역 1,쇼핑몰 유형 1,실속스팸선물세트,446
TRAIN_4443,1,쇼핑몰 77,339000,0,도시 16,지역 3,쇼핑몰 유형 1,명품한우선물세트,40
TRAIN_4444,0,쇼핑몰 70,68000,0,도시 16,지역 3,쇼핑몰 유형 1,스팸안심특선,55
TRAIN_4445,2,쇼핑몰 14,183000,0,도시 13,지역 1,쇼핑몰 유형 1,한과종합선물세트,13
TRAIN_4446,2,쇼핑몰 15,225000,0,도시 6,지역 1,쇼핑몰 유형 2,고급한과선물세트,42
TRAIN_4447,2,쇼핑몰 26,112000,1,도시 6,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,4455
TRAIN_4448,1,쇼핑몰 5,43000,0,도시 5,지역 4,쇼핑몰 유형 1,특선스팸선물세트,67
TRAIN_4449,2,쇼핑몰 62,121000,0,도시 16,지역 3,쇼핑몰 유형 3,자연산새우선물세트,797
TRAIN_4450,2,쇼핑몰 24,119000,0,도시 21,지역 1,쇼핑몰 유형 1,자연산새우선물세트,500
TRAIN_4451,1,쇼핑몰 36,123000,0,도시 16,지역 3,쇼핑몰 유형 1,자연산새우선물세트,582
TRAIN_4452,2,쇼핑몰 46,134000,0,도시 16,지역 3,쇼핑몰 유형 1,감동스팸선물세트,122
TRAIN_4453,1,쇼핑몰 49,67000,0,도시 16,지역 3,쇼핑몰 유형 2,특선스페셜스팸선물세트,108
TRAIN_4454,1,쇼핑몰 8,162000,0,도시 8,지역 1,쇼핑몰 유형 3,프리미엄특선스팸선물세트,312
TRAIN_4455,0,쇼핑몰 51,73000,0,도시 6,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,108
TRAIN_4456,0,쇼핑몰 29,221000,1,도시 24,지역 1,쇼핑몰 유형 3,자연산생송이버섯선물세트,405
TRAIN_4457,0,쇼핑몰 8,113000,0,도시 8,지역 1,쇼핑몰 유형 3,리본포장홍삼선물세트,136
TRAIN_4458,2,쇼핑몰 27,109000,0,도시 5,지역 4,쇼핑몰 유형 2,고당도샤인머스캣선물세트,1000
TRAIN_4459,1,쇼핑몰 29,113000,0,도시 24,지역 1,쇼핑몰 유형 3,발효홍삼선물세트,53
TRAIN_4460,2,쇼핑몰 47,67000,0,도시 1,지역 1,쇼핑몰 유형 1,행복스팸선물세트,527
TRAIN_4461,2,쇼핑몰 71,41000,0,도시 16,지역 3,쇼핑몰 유형 1,실속스팸선물세트,609
TRAIN_4462,0,쇼핑몰 53,161000,0,도시 16,지역 1,쇼핑몰 유형 3,최고의선택스팸선물세트,96
TRAIN_4463,0,쇼핑몰 42,42000,0,도시 16,지역 4,쇼핑몰 유형 3,실속스팸선물세트,366
TRAIN_4464,2,쇼핑몰 13,306000,0,도시 12,지역 3,쇼핑몰 유형 1,최고급송이버섯선물세트,42
TRAIN_4465,2,쇼핑몰 29,254000,0,도시 24,지역 1,쇼핑몰 유형 3,자연산프리미엄버섯선물세트,80
TRAIN_4466,1,쇼핑몰 76,135000,0,도시 16,지역 1,쇼핑몰 유형 1,자연산새우선물세트,648
TRAIN_4467,0,쇼핑몰 53,112000,0,도시 16,지역 1,쇼핑몰 유형 3,유기농올리브유선물세트,702
TRAIN_4468,2,쇼핑몰 77,277000,0,도시 16,지역 3,쇼핑몰 유형 1,명품굴비선물세트,69
TRAIN_4469,1,쇼핑몰 6,278000,0,도시 6,지역 1,쇼핑몰 유형 3,보리굴비프리미엄선물세트,271
TRAIN_4470,0,쇼핑몰 24,277000,0,도시 21,지역 1,쇼핑몰 유형 1,보리굴비프리미엄선물세트,68
TRAIN_4471,2,쇼핑몰 16,212000,0,도시 14,지역 4,쇼핑몰 유형 3,종합과일선물세트,28
TRAIN_4472,2,쇼핑몰 29,112000,1,도시 24,지역 1,쇼핑몰 유형 3,블랙타이거새우선물세트,1997
TRAIN_4473,0,쇼핑몰 8,66000,0,도시 8,지역 1,쇼핑몰 유형 3,특선스팸선물세트,1553
TRAIN_4474,2,쇼핑몰 59,143000,0,도시 2,지역 2,쇼핑몰 유형 1,명품반건시곶감선물세트,420
TRAIN_4475,0,쇼핑몰 45,197000,0,도시 14,지역 4,쇼핑몰 유형 1,건강가득버섯선물세트,13
TRAIN_4476,0,쇼핑몰 14,142000,0,도시 13,지역 1,쇼핑몰 유형 1,자연산새우선물세트,945
TRAIN_4477,0,쇼핑몰 33,278000,0,도시 16,지역 2,쇼핑몰 유형 1,영광굴비선물세트,54
TRAIN_4478,2,쇼핑몰 52,151000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄특선스팸선물세트,297
TRAIN_4479,1,쇼핑몰 33,222000,1,도시 16,지역 2,쇼핑몰 유형 1,최고급송이버섯선물세트,1459
TRAIN_4480,2,쇼핑몰 8,211000,0,도시 8,지역 1,쇼핑몰 유형 3,종합과일선물세트,15
TRAIN_4481,0,쇼핑몰 23,113000,0,도시 6,지역 1,쇼핑몰 유형 2,발효홍삼선물세트,14
TRAIN_4482,0,쇼핑몰 30,131000,0,도시 5,지역 4,쇼핑몰 유형 2,명품맛김선물세트,96
TRAIN_4483,1,쇼핑몰 46,70000,0,도시 16,지역 3,쇼핑몰 유형 1,스팸안심특선,68
TRAIN_4484,1,쇼핑몰 25,180000,0,도시 22,지역 4,쇼핑몰 유형 3,블랙타이거새우선물세트,121
TRAIN_4485,2,쇼핑몰 25,230000,0,도시 22,지역 4,쇼핑몰 유형 3,유기농과일선물세트,13
TRAIN_4486,2,쇼핑몰 15,130000,1,도시 6,지역 1,쇼핑몰 유형 2,블랙타이거새우선물세트,1148
TRAIN_4487,0,쇼핑몰 75,152000,0,도시 16,지역 4,쇼핑몰 유형 3,프리미엄특선스팸선물세트,95
TRAIN_4488,2,쇼핑몰 9,82000,0,도시 9,지역 4,쇼핑몰 유형 1,최적의선택스팸선물세트,189
TRAIN_4489,2,쇼핑몰 23,152000,0,도시 6,지역 1,쇼핑몰 유형 2,최고의선택스팸선물세트,109
TRAIN_4490,2,쇼핑몰 27,82000,0,도시 5,지역 4,쇼핑몰 유형 2,알찬스팸선물세트,82
TRAIN_4491,0,쇼핑몰 1,221000,0,도시 1,지역 1,쇼핑몰 유형 2,블랙타이거새우선물세트,188
TRAIN_4492,0,쇼핑몰 52,136000,0,도시 16,지역 1,쇼핑몰 유형 2,상주반건시곶감선물세트,230
TRAIN_4493,2,쇼핑몰 73,138000,0,도시 16,지역 8,쇼핑몰 유형 1,자연산새우선물세트,728
TRAIN_4494,0,쇼핑몰 27,149000,0,도시 5,지역 4,쇼핑몰 유형 2,프리미엄종합스팸선물세트,148
TRAIN_4495,2,쇼핑몰 62,277000,0,도시 16,지역 3,쇼핑몰 유형 3,영광굴비선물세트,68
TRAIN_4496,2,쇼핑몰 66,67000,0,도시 16,지역 1,쇼핑몰 유형 2,행복스팸선물세트,298
TRAIN_4497,1,쇼핑몰 72,152000,0,도시 21,지역 1,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,310
TRAIN_4498,0,쇼핑몰 19,262000,0,도시 17,지역 1,쇼핑몰 유형 3,영광굴비선물세트,122
TRAIN_4499,2,쇼핑몰 40,83000,0,도시 6,지역 1,쇼핑몰 유형 1,건강담은견과류선물세트,96
TRAIN_4500,2,쇼핑몰 43,159000,0,도시 5,지역 4,쇼핑몰 유형 1,알찬표고버섯3종세트,54
TRAIN_4501,1,쇼핑몰 39,67000,0,도시 24,지역 1,쇼핑몰 유형 1,행복스팸선물세트,472
TRAIN_4502,1,쇼핑몰 6,127000,0,도시 6,지역 1,쇼핑몰 유형 3,손질새우선물세트,1391
TRAIN_4503,0,쇼핑몰 38,142000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄왕곶감선물세트,271
TRAIN_4504,1,쇼핑몰 60,68000,0,도시 16,지역 1,쇼핑몰 유형 1,특선스팸선물세트,365
TRAIN_4505,1,쇼핑몰 19,102000,0,도시 17,지역 1,쇼핑몰 유형 3,프리미엄견과선물세트,175
TRAIN_4506,1,쇼핑몰 51,222000,1,도시 6,지역 1,쇼핑몰 유형 1,최고급송이버섯선물세트,823
TRAIN_4507,0,쇼핑몰 37,70000,0,도시 16,지역 3,쇼핑몰 유형 1,특선스페셜스팸선물세트,82
TRAIN_4508,0,쇼핑몰 65,135000,0,도시 16,지역 2,쇼핑몰 유형 2,명품반건시곶감선물세트,580
TRAIN_4509,2,쇼핑몰 22,136000,0,도시 20,지역 4,쇼핑몰 유형 2,손질새우선물세트,109
TRAIN_4510,0,쇼핑몰 64,140000,0,도시 6,지역 1,쇼핑몰 유형 3,명품반건시곶감선물세트,756
TRAIN_4511,1,쇼핑몰 8,64000,0,도시 8,지역 1,쇼핑몰 유형 3,건강담은견과류선물세트,661
TRAIN_4512,0,쇼핑몰 60,151000,0,도시 16,지역 1,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,135
TRAIN_4513,1,쇼핑몰 10,136000,0,도시 10,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,283
TRAIN_4514,0,쇼핑몰 72,136000,0,도시 21,지역 1,쇼핑몰 유형 1,두번구운돌김선물세트,177
TRAIN_4515,0,쇼핑몰 56,131000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄왕곶감선물세트,512
TRAIN_4516,2,쇼핑몰 3,130000,0,도시 3,지역 1,쇼핑몰 유형 1,자연산새우선물세트,1121
TRAIN_4517,2,쇼핑몰 41,42000,0,도시 16,지역 4,쇼핑몰 유형 2,특선스팸선물세트,15
TRAIN_4518,2,쇼핑몰 19,136000,0,도시 17,지역 1,쇼핑몰 유형 3,두번구운돌김선물세트,177
TRAIN_4519,1,쇼핑몰 5,206000,0,도시 5,지역 4,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,41
TRAIN_4520,0,쇼핑몰 11,112000,0,도시 5,지역 4,쇼핑몰 유형 3,프리미엄올리브유선물세트,122
TRAIN_4521,2,쇼핑몰 43,115000,0,도시 5,지역 4,쇼핑몰 유형 1,명품샤인머스캣선물세트,460
TRAIN_4522,2,쇼핑몰 44,110000,0,도시 16,지역 3,쇼핑몰 유형 2,특별한선택스팸선물세트,107
TRAIN_4523,1,쇼핑몰 8,320000,0,도시 8,지역 1,쇼핑몰 유형 3,1++등급한우선물세트,42
TRAIN_4524,2,쇼핑몰 36,146000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄왕곶감선물세트,392
TRAIN_4525,0,쇼핑몰 68,132000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄왕곶감선물세트,458
TRAIN_4526,2,쇼핑몰 17,83000,0,도시 15,지역 3,쇼핑몰 유형 1,알찬스팸선물세트,161
TRAIN_4527,0,쇼핑몰 9,136000,0,도시 9,지역 4,쇼핑몰 유형 1,고당도샤인머스캣선물세트,392
TRAIN_4528,2,쇼핑몰 43,131000,0,도시 5,지역 4,쇼핑몰 유형 1,재래김특선세트,96
TRAIN_4529,0,쇼핑몰 3,137000,0,도시 3,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,203
TRAIN_4530,1,쇼핑몰 19,113000,0,도시 17,지역 1,쇼핑몰 유형 3,건강가득홍삼선물세트,163
TRAIN_4531,0,쇼핑몰 32,224000,1,도시 16,지역 1,쇼핑몰 유형 1,유기농송이버섯선물세트,310
TRAIN_4532,2,쇼핑몰 30,131000,0,도시 5,지역 4,쇼핑몰 유형 2,재래김특선세트,14
TRAIN_4533,0,쇼핑몰 72,155000,0,도시 21,지역 1,쇼핑몰 유형 1,명품샤인머스캣선물세트,553
TRAIN_4534,2,쇼핑몰 22,133000,0,도시 20,지역 4,쇼핑몰 유형 2,감동스팸선물세트,55
TRAIN_4535,0,쇼핑몰 72,158000,0,도시 21,지역 1,쇼핑몰 유형 1,프리미엄종합스팸선물세트,81
TRAIN_4536,2,쇼핑몰 41,112000,0,도시 16,지역 4,쇼핑몰 유형 2,스페셜올리브유선물세트,41
TRAIN_4537,0,쇼핑몰 22,211000,0,도시 20,지역 4,쇼핑몰 유형 2,한과종합선물세트,28
TRAIN_4538,1,쇼핑몰 5,117000,0,도시 5,지역 4,쇼핑몰 유형 1,자연산새우선물세트,744
TRAIN_4539,1,쇼핑몰 69,231000,0,도시 5,지역 4,쇼핑몰 유형 2,유기농과일선물세트,28
TRAIN_4540,1,쇼핑몰 38,225000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄한과선물세트,54
TRAIN_4541,1,쇼핑몰 20,138000,0,도시 18,지역 6,쇼핑몰 유형 1,자연산새우선물세트,269
TRAIN_4542,2,쇼핑몰 30,74000,0,도시 5,지역 4,쇼핑몰 유형 2,손질새우선물세트,81
TRAIN_4543,1,쇼핑몰 34,225000,0,도시 16,지역 7,쇼핑몰 유형 1,프리미엄한과선물세트,94
